query_pair_id,query_subject,query_task_original,query_task_family,query_side,query_quality_flag,candidate_pair_id,candidate_subject,candidate_task_original,candidate_task_family,candidate_side,candidate_quality_flag,is_true_pair,match_level,number_of_candidates,heldout_subject,variant_name,variant_category,feature_space,score_kind,distance,weight_scheme,residualized,n_features,score,aperiodic_score,v2_score,v2_rank_for_stage,true_in_v2_top_k,rank
sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,Hold,L,good,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,Hold,L,good,True,task_original_side_quality,7,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-1.938649524608993,0.5980429822554698,0.05495877352468829,1,True,1
sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,Hold,L,good,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-0.6993669115048833,0.6627370013494476,0.3679132015559842,3,True,2
sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,Hold,L,good,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-0.48691237801849696,0.7555696284485973,0.3008618424397508,2,True,3
sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,Hold,L,good,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1.3673367462965202,0.7259815616735955,0.9557364310509838,5,True,4
sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,Hold,L,good,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1.7575920678358543,0.9294287687274134,0.7839541034102263,4,True,5
sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,Hold,L,good,sub-hnetKS|HoldL,sub-hnetKS,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1006.0,0.9840008377371532,0.9913901069435697,6,True,6
sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,Hold,L,good,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1007.0,0.4695991053333832,1.2711869226311647,7,True,7
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,True,task_original_side_quality,10,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-1.4178729803624233,1.0075423048785455,0.059447848154269324,1,True,1
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,Move,L,good,False,task_original_side_quality,10,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-0.9950158516784827,0.7270626869796413,0.22582760790056408,2,True,2
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,Move,L,good,False,task_original_side_quality,10,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-0.46469980886776674,0.16653310620700534,0.48283661842785247,3,True,3
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,False,task_original_side_quality,10,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.9330471829708287,1.5803232347871528,0.49069125634875554,4,True,4
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,sub-FYbcap|MoveL,sub-FYbcap,MoveL,Move,L,good,False,task_original_side_quality,10,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1.9445414579378437,1.4849616629128102,0.7553909116487568,5,True,5
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,Move,L,good,False,task_original_side_quality,10,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1006.0,1.5866358919522923,0.8189262959654826,6,True,6
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,Move,L,good,False,task_original_side_quality,10,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1007.0,0.8927784248862289,0.8250274087891926,7,True,7
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,Move,L,good,False,task_original_side_quality,10,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1008.0,1.4363813703616457,1.1980018137781803,8,True,8
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,Move,L,good,False,task_original_side_quality,10,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1009.0,0.7372254039021002,1.2257612776235514,9,True,9
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,sub-hnetKS|MoveL,sub-hnetKS,MoveL,Move,L,good,False,task_original_side_quality,10,sub-0cGdk9,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1010.0,0.9035268741910547,1.3387449043675226,10,True,10
sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,Hold,L,good,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,Hold,L,good,True,task_original_side_quality,7,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-1.5622065089877908,0.32691051979433183,0.328689068912138,2,True,1
sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,Hold,L,good,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-1.2529331487756112,1.107607934028589,0.21949368921348403,1,True,2
sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,Hold,L,good,sub-hnetKS|HoldL,sub-hnetKS,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.565759260825319,0.6540076139934031,0.7335667567994287,4,True,3
sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,Hold,L,good,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.9545198952804521,1.7886469827225613,0.5611721880732947,3,True,4
sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,Hold,L,good,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1.2948605016576302,1.0654810234533225,0.8036668564802422,5,True,5
sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,Hold,L,good,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1006.0,0.57971229523533,0.9069494020012389,6,True,6
sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,Hold,L,good,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,Hold,L,good,False,task_original_side_quality,7,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1007.0,1.5503156159283602,1.3957593254876548,7,True,7
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,True,task_original_side_quality,10,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-2.2779222038583335,0.3137950827337378,0.04743572890594252,1,True,1
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,Move,L,good,False,task_original_side_quality,10,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-0.3883708950173155,0.6782186482080932,0.33604441893111386,2,True,2
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,sub-FYbcap|MoveL,sub-FYbcap,MoveL,Move,L,good,False,task_original_side_quality,10,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.3354636147296107,0.5545914652547927,0.5071597604616759,3,True,3
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,False,task_original_side_quality,10,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.8105341425520582,0.5370399131047146,0.6048381258013057,5,True,4
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,Move,L,good,False,task_original_side_quality,10,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1.5202953415939793,1.5508119100412128,0.5115128124980958,4,True,5
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,Move,L,good,False,task_original_side_quality,10,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1006.0,1.1389326311083379,0.8188355305424332,6,True,6
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,Move,L,good,False,task_original_side_quality,10,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1007.0,1.4501654062881022,0.8453966899980165,7,True,7
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,sub-hnetKS|MoveL,sub-hnetKS,MoveL,Move,L,good,False,task_original_side_quality,10,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1008.0,0.7054519033344926,1.090701221084287,8,True,8
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,Move,L,good,False,task_original_side_quality,10,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1009.0,0.12072312537669416,1.2391903487329734,9,True,9
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,Move,L,good,False,task_original_side_quality,10,sub-2IU8mi,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1010.0,1.4068954871132728,1.5363379631119278,10,True,10
sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,Hold,R,good,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,Hold,R,good,False,task_original_side_quality,3,sub-2IhVOz,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-1.1060912226801578,0.6451083687261793,0.7885826426869927,1,True,1
sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,Hold,R,good,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,Hold,R,good,False,task_original_side_quality,3,sub-2IhVOz,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.46912673883833045,0.8696386320809784,1.0202155720317874,2,True,2
sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,Hold,R,good,sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,Hold,R,good,True,task_original_side_quality,3,sub-2IhVOz,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.6369644838418287,0.34434182784811773,1.3254485296083245,3,True,3
sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,Move,R,low_quality,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,Move,R,good,False,task_original_side,4,sub-2IhVOz,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-0.5472887307719985,0.8247556556031508,0.9764887476667162,3,True,1
sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,Move,R,low_quality,sub-VopvKx|MoveR,sub-VopvKx,MoveR,Move,R,caution,False,task_original_side,4,sub-2IhVOz,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-0.5200980506660344,1.5029547672343908,0.6784301235877653,1,True,2
sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,Move,R,low_quality,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,Move,R,good,False,task_original_side,4,sub-2IhVOz,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-0.47948497168159737,1.0777540293661232,0.8778394855919228,2,True,3
sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,Move,R,low_quality,sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,Move,R,low_quality,True,task_original_side,4,sub-2IhVOz,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1.5468717531196303,1.1614356050833181,1.2810196469187163,4,True,4
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,True,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-1.2659617134608552,0.09783748736379749,0.3309516127494058,2,True,1
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,Hold,L,acceptable,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-0.781156651868786,1.7982625160249635,0.2331033883113299,1,True,2
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,Hold,L,good,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.17958956918770708,0.18746112138752147,0.4804809530754892,3,True,3
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-FYbcap|HoldL,sub-FYbcap,HoldL,Hold,L,acceptable,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.8605220540121263,0.9689448462002941,0.4854172672221701,4,True,4
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,Hold,L,good,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1.007006742129807,0.8089386139927517,0.5155512594669246,5,True,5
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,Hold,L,good,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1006.0,1.6150933195878185,0.6164933616429243,6,True,6
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,Hold,L,unknown,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1007.0,1.6639694434646017,0.6711728269813168,7,True,7
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,Hold,L,good,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1008.0,0.6225550678297487,0.6925726327737928,8,True,8
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,Hold,L,acceptable,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1009.0,0.8768622062727444,0.7744101885772684,9,True,9
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-hnetKS|HoldL,sub-hnetKS,HoldL,Hold,L,good,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1010.0,0.6463662494829139,0.8157910560044694,10,True,10
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,Hold,L,good,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1011.0,0.7820323985685498,1.1657442084153131,11,True,11
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,Hold,L,low_quality,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,Hold,L,good,False,task_original_side,12,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1012.0,1.8171081072832154,1.3148427757088583,12,True,12
sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,Move,L,good,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,Move,L,good,True,task_original_side_quality,10,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,-2.5985592342021038,0.20108510277158742,0.04698603144549059,1,True,1
sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,Move,L,good,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,Move,L,good,False,task_original_side_quality,10,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.20197543776908344,0.3214841828535495,0.6492293928314951,5,True,2
sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,Move,L,good,sub-FYbcap|MoveL,sub-FYbcap,MoveL,Move,L,good,False,task_original_side_quality,10,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.4347484699572043,1.1898977650387297,0.5521378186275575,2,True,3
sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,Move,L,good,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,Move,L,good,False,task_original_side_quality,10,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.9665287927951571,1.840111652911152,0.5589539936737359,3,True,4
sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,Move,L,good,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,Move,L,good,False,task_original_side_quality,10,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,0.9953065336806599,1.5145249862196022,0.6211668401941984,4,True,5
sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,Move,L,good,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,Move,L,good,False,task_original_side_quality,10,sub-AB2PeX,v2A_top5_aperiodic_rerank,frozen_v2_candidate_generator,full_28_plus_coupling,group_balanced,cosine,baseline_all_weights_1,False,61,1006.0,1.1541099627370537,0.7172513914894166,6,True,6
